period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,year,month
2018-10-01,MI,Michigan,COM,commercial,543491.0,11.18,358.24777,3203.19582,2018,10
2018-10-01,MI,Michigan,ALL,all sectors,4923360.0,11.09,902.47305,8141.32956,2018,10
2018-10-01,MA,Massachusetts,TRA,transportation,2.0,5.56,1.5048,27.0834,2018,10
2018-10-01,MA,Massachusetts,RES,residential,2780447.0,21.25,302.84234,1425.19035,2018,10
2018-10-01,MA,Massachusetts,IND,industrial,10489.0,14.63,84.81059,579.71426,2018,10
2018-10-01,MA,Massachusetts,COM,commercial,416928.0,17.33,360.08407,2077.67882,2018,10
2018-10-01,MA,Massachusetts,ALL,all sectors,3207866.0,18.23,749.2418,4109.66683,2018,10
2018-10-01,PA,Pennsylvania,TRA,transportation,6.0,7.99,4.72872,59.18007,2018,10
2018-10-01,RI,Rhode Island,ALL,all sectors,503603.0,18.68,106.88052,572.30451,2018,10
2018-10-01,MI,Michigan,IND,industrial,5900.0,7.1,183.05631,2577.41846,2018,10
2018-10-01,HI,Hawaii,IND,industrial,824.0,25.79,85.94641,333.21046,2018,10
2018-10-01,DE,Delaware,RES,residential,434324.0,13.8,47.6847,345.6416,2018,10
2018-10-01,DE,Delaware,IND,industrial,832.0,7.92,16.43259,207.43573,2018,10
2018-10-01,HI,Hawaii,RES,residential,436654.0,32.44,78.96783,243.41523,2018,10
2018-10-01,HI,Hawaii,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,PACN,Pacific Noncontiguous,ALL,all sectors,841243.0,25.7,339.49634,1321.16277,2018,10
2018-10-01,ESC,East South Central,ALL,all sectors,9839994.0,9.12,2349.07155,25760.92202,2018,10
2018-10-01,NM,New Mexico,COM,commercial,144133.0,10.03,75.0009,747.74966,2018,10
2018-10-01,NM,New Mexico,IND,industrial,9369.0,5.85,41.15487,703.25972,2018,10
2018-10-01,NM,New Mexico,RES,residential,892126.0,12.9,60.60252,469.89172,2018,10
2018-10-01,NM,New Mexico,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,NY,New York,ALL,all sectors,8319834.0,15.2,1818.47142,11966.84112,2018,10
2018-10-01,MS,Mississippi,IND,industrial,9882.0,5.92,84.79905,1432.89573,2018,10
2018-10-01,MS,Mississippi,COM,commercial,237697.0,10.33,133.2566,1290.47328,2018,10
2018-10-01,MN,Minnesota,TRA,transportation,1.0,9.39,0.17606,1.87484,2018,10
2018-10-01,MT,Montana,RES,residential,511664.0,11.24,39.86276,354.52648,2018,10
2018-10-01,MT,Montana,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,PA,Pennsylvania,RES,residential,5397150.0,14.14,536.8791,3797.29956,2018,10
2018-10-01,MN,Minnesota,RES,residential,2429030.0,13.45,210.96865,1568.67483,2018,10
2018-10-01,DE,Delaware,COM,commercial,55273.0,10.18,37.33482,366.78292,2018,10
2018-10-01,PACC,Pacific Contiguous,TRA,transportation,20.0,9.49,6.69055,70.46628,2018,10
2018-10-01,PACC,Pacific Contiguous,COM,commercial,2369934.0,15.05,2149.59839,14287.37827,2018,10
2018-10-01,NV,Nevada,IND,industrial,3355.0,5.42,53.18215,981.74169,2018,10
2018-10-01,NV,Nevada,RES,residential,1197339.0,12.14,100.69728,829.25008,2018,10
2018-10-01,NV,Nevada,TRA,transportation,1.0,8.81,0.059,0.67,2018,10
2018-10-01,NH,New Hampshire,ALL,all sectors,734986.0,17.06,146.03915,855.99697,2018,10
2018-10-01,NH,New Hampshire,COM,commercial,107518.0,16.09,57.90592,359.86098,2018,10
2018-10-01,NH,New Hampshire,IND,industrial,3169.0,13.13,22.84891,173.96815,2018,10
2018-10-01,NH,New Hampshire,RES,residential,624299.0,20.26,65.28432,322.16783,2018,10
2018-10-01,NH,New Hampshire,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,NV,Nevada,COM,commercial,165283.0,7.78,78.40236,1007.50536,2018,10
2018-10-01,NJ,New Jersey,ALL,all sectors,4114320.0,12.61,734.83093,5827.4842,2018,10
2018-10-01,NJ,New Jersey,IND,industrial,11917.0,9.79,61.24168,625.56964,2018,10
2018-10-01,NJ,New Jersey,RES,residential,3575540.0,14.91,293.59101,1969.25532,2018,10
2018-10-01,AR,Arkansas,RES,residential,1393370.0,9.37,133.3332,1422.66708,2018,10
2018-10-01,FL,Florida,TRA,transportation,2.0,8.36,0.58436,6.99197,2018,10
2018-10-01,WI,Wisconsin,RES,residential,2704419.0,14.48,223.58382,1543.83798,2018,10
2018-10-01,WI,Wisconsin,IND,industrial,5767.0,7.36,155.7319,2115.14663,2018,10
2018-10-01,WI,Wisconsin,COM,commercial,354424.0,10.65,207.20625,1946.42532,2018,10
2018-10-01,WI,Wisconsin,ALL,all sectors,3064611.0,10.46,586.52432,5605.42625,2018,10
2018-10-01,NJ,New Jersey,COM,commercial,526857.0,11.78,377.88282,3207.96678,2018,10
2018-10-01,WV,West Virginia,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,NV,Nevada,ALL,all sectors,1365978.0,8.24,232.34078,2819.16713,2018,10
2018-10-01,NE,Nebraska,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,NC,North Carolina,IND,industrial,10005.0,6.15,149.04836,2424.91124,2018,10
2018-10-01,KS,Kansas,ALL,all sectors,1524557.0,10.59,341.12331,3222.41715,2018,10
2018-10-01,KS,Kansas,COM,commercial,234862.0,10.84,143.18781,1321.30535,2018,10
2018-10-01,WI,Wisconsin,TRA,transportation,1.0,14.44,0.00236,0.01632,2018,10
2018-10-01,WY,Wyoming,ALL,all sectors,342213.0,7.76,102.39689,1319.49667,2018,10
2018-10-01,WY,Wyoming,COM,commercial,58111.0,9.16,26.42088,288.45702,2018,10
2018-10-01,WY,Wyoming,IND,industrial,10896.0,6.6,56.20101,851.27653,2018,10
2018-10-01,WY,Wyoming,RES,residential,273206.0,11.0,19.775,179.76312,2018,10
2018-10-01,WY,Wyoming,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,HI,Hawaii,ALL,all sectors,497106.0,28.97,246.60958,851.1914,2018,10
2018-10-01,NEW,New England,ALL,all sectors,7306000.0,17.45,1602.18094,9179.56368,2018,10
2018-10-01,NEW,New England,IND,industrial,23024.0,12.91,191.5751,1484.44276,2018,10
2018-10-01,NEW,New England,RES,residential,6388980.0,20.75,689.34379,3321.49543,2018,10
2018-10-01,NEW,New England,TRA,transportation,7.0,9.03,3.96218,43.85776,2018,10
2018-10-01,MAT,Middle Atlantic,ALL,all sectors,18561012.0,12.62,3668.08772,29065.56509,2018,10
2018-10-01,MT,Montana,COM,commercial,109039.0,10.23,39.8804,389.68282,2018,10
2018-10-01,MT,Montana,IND,industrial,11082.0,5.55,22.95631,413.61692,2018,10
2018-10-01,NE,Nebraska,IND,industrial,58815.0,7.16,64.43105,899.72656,2018,10
2018-10-01,NE,Nebraska,RES,residential,852895.0,11.1,72.13992,649.71928,2018,10
2018-10-01,NEW,New England,COM,commercial,893989.0,16.57,717.29986,4329.76773,2018,10
2018-10-01,WV,West Virginia,RES,residential,858040.0,11.28,88.0435,780.74022,2018,10
2018-10-01,WV,West Virginia,IND,industrial,11467.0,6.1,76.76233,1257.47326,2018,10
2018-10-01,GA,Georgia,RES,residential,4374171.0,11.05,485.35689,4390.88995,2018,10
2018-10-01,GA,Georgia,TRA,transportation,1.0,5.15,0.73495,14.27345,2018,10
2018-10-01,WA,Washington,IND,industrial,27104.0,4.8,103.86748,2163.66763,2018,10
2018-10-01,WA,Washington,COM,commercial,385986.0,8.86,208.44748,2352.52171,2018,10
2018-10-01,WA,Washington,ALL,all sectors,3511101.0,7.93,558.85158,7051.39809,2018,10
2018-10-01,VA,Virginia,TRA,transportation,1.0,8.43,1.50877,17.889,2018,10
2018-10-01,NJ,New Jersey,TRA,transportation,6.0,8.57,2.11542,24.69246,2018,10
2018-10-01,MTN,Mountain,IND,industrial,96598.0,6.35,435.52103,6855.01341,2018,10
2018-10-01,TX,Texas,ALL,all sectors,12991056.0,8.36,2977.94664,35634.42876,2018,10
2018-10-01,MTN,Mountain,RES,residential,9877972.0,12.14,816.2086,6723.94804,2018,10
2018-10-01,MAT,Middle Atlantic,IND,industrial,30353.0,6.89,417.20095,6055.17871,2018,10
2018-10-01,MAT,Middle Atlantic,RES,residential,16175167.0,16.38,1586.62064,9687.33884,2018,10
2018-10-01,MAT,Middle Atlantic,TRA,transportation,20.0,11.04,35.28854,319.5512,2018,10
2018-10-01,ENC,East North Central,ALL,all sectors,22771243.0,10.1,4543.03533,44962.74388,2018,10
2018-10-01,ENC,East North Central,COM,commercial,2504078.0,10.34,1581.60404,15288.8951,2018,10
2018-10-01,ENC,East North Central,IND,industrial,53877.0,7.12,1173.33605,16470.59225,2018,10
2018-10-01,MTN,Mountain,TRA,transportation,5.0,9.69,1.34433,13.86683,2018,10
2018-10-01,PACC,Pacific Contiguous,ALL,all sectors,21161812.0,13.53,4510.50175,33334.72292,2018,10
2018-10-01,PACC,Pacific Contiguous,IND,industrial,207174.0,10.46,825.10303,7888.87558,2018,10
2018-10-01,MAT,Middle Atlantic,COM,commercial,2355472.0,12.53,1628.97758,13003.49634,2018,10
2018-10-01,TN,Tennessee,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,TN,Tennessee,RES,residential,2889163.0,10.76,343.27724,3191.27291,2018,10
2018-10-01,WV,West Virginia,COM,commercial,144739.0,9.08,60.12879,662.56814,2018,10
2018-10-01,GA,Georgia,ALL,all sectors,4978749.0,9.13,1015.62475,11122.64242,2018,10
2018-10-01,GA,Georgia,COM,commercial,581689.0,9.64,376.70007,3905.94003,2018,10
2018-10-01,GA,Georgia,IND,industrial,22888.0,5.44,152.83285,2811.53899,2018,10
2018-10-01,WV,West Virginia,ALL,all sectors,1014246.0,8.33,224.93462,2700.78162,2018,10
2018-10-01,WA,Washington,TRA,transportation,6.0,9.48,0.04766,0.50247,2018,10
2018-10-01,OR,Oregon,TRA,transportation,2.0,9.2,0.1932,2.09969,2018,10
2018-10-01,TX,Texas,IND,industrial,125897.0,5.26,568.60855,10801.87149,2018,10
2018-10-01,TX,Texas,COM,commercial,1617357.0,8.0,1018.00456,12727.7875,2018,10
2018-10-01,SC,South Carolina,RES,residential,2301540.0,12.48,294.80903,2362.76385,2018,10
2018-10-01,SC,South Carolina,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,WA,Washington,RES,residential,3098005.0,9.72,246.48896,2534.70628,2018,10
2018-10-01,SD,South Dakota,ALL,all sectors,477408.0,10.27,99.49766,968.64149,2018,10
2018-10-01,SD,South Dakota,COM,commercial,71873.0,10.04,39.30915,391.57791,2018,10
2018-10-01,SD,South Dakota,IND,industrial,3877.0,7.8,18.63796,238.91704,2018,10
2018-10-01,SD,South Dakota,RES,residential,401658.0,12.29,41.55055,338.14654,2018,10
2018-10-01,SD,South Dakota,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,TN,Tennessee,ALL,all sectors,3384022.0,9.39,771.3495,8216.67604,2018,10
2018-10-01,TN,Tennessee,COM,commercial,493847.0,10.28,324.57811,3156.91612,2018,10
2018-10-01,TN,Tennessee,IND,industrial,1012.0,5.54,103.49415,1868.48702,2018,10
2018-10-01,PACC,Pacific Contiguous,RES,residential,18584684.0,13.79,1529.10978,11088.00279,2018,10
2018-10-01,NE,Nebraska,COM,commercial,154098.0,8.63,64.20043,743.69779,2018,10
2018-10-01,MS,Mississippi,ALL,all sectors,1541598.0,9.12,388.81105,4261.51888,2018,10
2018-10-01,NE,Nebraska,ALL,all sectors,1065808.0,8.76,200.77139,2293.14362,2018,10
2018-10-01,OK,Oklahoma,ALL,all sectors,2072396.0,8.21,412.53727,5026.66724,2018,10
2018-10-01,OH,Ohio,TRA,transportation,2.0,7.8,0.1508,1.9326,2018,10
2018-10-01,OH,Ohio,RES,residential,4968487.0,12.71,479.5713,3772.1246,2018,10
2018-10-01,KY,Kentucky,RES,residential,1986220.0,10.94,203.06653,1855.45517,2018,10
2018-10-01,KY,Kentucky,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,AL,Alabama,ALL,all sectors,2614291.0,9.46,682.3583,7216.8753,2018,10
2018-10-01,AL,Alabama,COM,commercial,371885.0,11.19,218.85755,1956.07154,2018,10
2018-10-01,AL,Alabama,IND,industrial,7319.0,5.92,170.90715,2888.31156,2018,10
2018-10-01,OH,Ohio,COM,commercial,632455.0,10.29,410.67403,3991.18551,2018,10
2018-10-01,OH,Ohio,ALL,all sectors,5619642.0,9.85,1202.38221,12209.19892,2018,10
2018-10-01,ND,North Dakota,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,PA,Pennsylvania,ALL,all sectors,6126858.0,9.89,1114.78537,11271.23977,2018,10
2018-10-01,PA,Pennsylvania,COM,commercial,718101.0,8.82,308.11312,3492.04799,2018,10
2018-10-01,PA,Pennsylvania,IND,industrial,11601.0,6.76,265.06444,3922.71215,2018,10
2018-10-01,MD,Maryland,TRA,transportation,5.0,7.73,3.34615,43.2762,2018,10
2018-10-01,OH,Ohio,IND,industrial,18698.0,7.02,311.98608,4443.95622,2018,10
2018-10-01,ESC,East South Central,IND,industrial,24993.0,5.73,500.0185,8725.09194,2018,10
2018-10-01,OK,Oklahoma,COM,commercial,283991.0,8.2,145.56524,1775.92873,2018,10
2018-10-01,KY,Kentucky,IND,industrial,6780.0,5.55,140.81815,2535.39763,2018,10
2018-10-01,AK,Alaska,IND,industrial,1374.0,16.92,18.01706,106.45382,2018,10
2018-10-01,IA,Iowa,RES,residential,1388641.0,12.32,116.99763,949.28522,2018,10
2018-10-01,IA,Iowa,IND,industrial,7736.0,5.67,114.39218,2017.36227,2018,10
2018-10-01,IA,Iowa,COM,commercial,240108.0,9.13,91.19784,999.08881,2018,10
2018-10-01,IA,Iowa,ALL,all sectors,1636485.0,8.13,322.58764,3965.7363,2018,10
2018-10-01,NC,North Carolina,RES,residential,4570595.0,11.75,500.13561,4257.16768,2018,10
2018-10-01,IN,Indiana,RES,residential,2870897.0,12.69,298.33598,2351.32697,2018,10
2018-10-01,OK,Oklahoma,IND,industrial,18658.0,5.35,87.21349,1630.68366,2018,10
2018-10-01,KS,Kansas,RES,residential,1265699.0,13.56,120.80654,891.18267,2018,10
2018-10-01,US,U.S. Total,ALL,all sectors,153939997.0,10.41,32181.9615,309113.58697,2018,10
2018-10-01,US,U.S. Total,COM,commercial,18717481.0,10.77,12505.53842,116133.34132,2018,10
2018-10-01,US,U.S. Total,IND,industrial,844839.0,6.87,5863.53443,85300.74348,2018,10
2018-10-01,US,U.S. Total,RES,residential,134377594.0,12.85,13751.1149,107048.75285,2018,10
2018-10-01,US,U.S. Total,TRA,transportation,83.0,9.79,61.77376,630.74932,2018,10
2018-10-01,KY,Kentucky,ALL,all sectors,2300083.0,8.35,506.5527,6065.8518,2018,10
2018-10-01,KY,Kentucky,COM,commercial,307083.0,9.71,162.66803,1674.999,2018,10
2018-10-01,KS,Kansas,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,IN,Indiana,COM,commercial,355758.0,10.65,216.7857,2036.0673,2018,10
2018-10-01,AL,Alabama,RES,residential,2235087.0,12.33,292.59359,2372.4922,2018,10
2018-10-01,ND,North Dakota,RES,residential,383197.0,10.73,38.4281,358.29722,2018,10
2018-10-01,WSC,West South Central,IND,industrial,203063.0,5.22,898.41184,17214.68432,2018,10
2018-10-01,WSC,West South Central,COM,commercial,2392501.0,8.0,1423.13824,17782.60284,2018,10
2018-10-01,DC,District of Columbia,TRA,transportation,3.0,9.91,3.01542,30.4372,2018,10
2018-10-01,FL,Florida,ALL,all sectors,10645794.0,10.38,2210.73669,21308.02613,2018,10
2018-10-01,AL,Alabama,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,FL,Florida,COM,commercial,1229228.0,9.15,775.33038,8474.65559,2018,10
2018-10-01,FL,Florida,RES,residential,9395350.0,11.61,1329.40569,11447.72837,2018,10
2018-10-01,ND,North Dakota,IND,industrial,9006.0,7.9,59.81907,756.99033,2018,10
2018-10-01,ND,North Dakota,COM,commercial,75284.0,9.18,50.67134,551.76908,2018,10
2018-10-01,ND,North Dakota,ALL,all sectors,467487.0,8.93,148.91851,1667.05663,2018,10
2018-10-01,WSC,West South Central,ALL,all sectors,19097386.0,8.1,4273.729,52792.3478,2018,10
2018-10-01,NC,North Carolina,TRA,transportation,1.0,8.13,0.11758,1.44548,2018,10
2018-10-01,ESC,East South Central,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,FL,Florida,IND,industrial,21214.0,7.65,105.41627,1378.6502,2018,10
2018-10-01,IN,Indiana,IND,industrial,17784.0,7.28,276.44036,3794.72903,2018,10
2018-10-01,AK,Alaska,ALL,all sectors,344137.0,19.76,92.88676,469.97137,2018,10
2018-10-01,RI,Rhode Island,RES,residential,441887.0,21.47,47.45848,221.05738,2018,10
2018-10-01,IN,Indiana,ALL,all sectors,3244440.0,9.67,791.73754,8183.75515,2018,10
2018-10-01,IL,Illinois,TRA,transportation,3.0,7.04,3.06276,43.47618,2018,10
2018-10-01,IL,Illinois,RES,residential,5295509.0,13.49,422.04376,3128.19475,2018,10
2018-10-01,ESC,East South Central,RES,residential,8404489.0,11.27,1009.69276,8957.37014,2018,10
2018-10-01,PACN,Pacific Noncontiguous,RES,residential,725210.0,28.56,112.98388,395.61488,2018,10
2018-10-01,PACN,Pacific Noncontiguous,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,AK,Alaska,COM,commercial,54207.0,19.33,40.85365,211.31789,2018,10
2018-10-01,MO,Missouri,IND,industrial,8040.0,6.82,76.4034,1121.11218,2018,10
2018-10-01,WSC,West South Central,TRA,transportation,6.0,8.18,1.44606,17.68403,2018,10
2018-10-01,WSC,West South Central,RES,residential,16501816.0,10.97,1950.73286,17777.3766,2018,10
2018-10-01,IL,Illinois,IND,industrial,5728.0,6.95,246.1214,3539.34191,2018,10
2018-10-01,IL,Illinois,COM,commercial,617950.0,9.45,388.69029,4112.02115,2018,10
2018-10-01,SC,South Carolina,COM,commercial,378346.0,9.77,179.28104,1834.8783,2018,10
2018-10-01,SC,South Carolina,ALL,all sectors,2684180.0,9.37,607.30008,6484.0345,2018,10
2018-10-01,RI,Rhode Island,TRA,transportation,1.0,17.35,0.37533,2.16353,2018,10
2018-10-01,MTN,Mountain,ALL,all sectors,11393387.0,9.4,2032.31613,21631.53814,2018,10
2018-10-01,IN,Indiana,TRA,transportation,1.0,10.75,0.1755,1.63185,2018,10
2018-10-01,AK,Alaska,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,VT,Vermont,RES,residential,316162.0,18.47,27.97702,151.49608,2018,10
2018-10-01,VT,Vermont,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,VA,Virginia,ALL,all sectors,3875895.0,9.28,837.91513,9029.03787,2018,10
2018-10-01,VA,Virginia,COM,commercial,431942.0,8.25,355.52567,4311.38545,2018,10
2018-10-01,VA,Virginia,IND,industrial,3696.0,6.91,105.75697,1530.66661,2018,10
2018-10-01,VA,Virginia,RES,residential,3440256.0,11.84,375.12372,3169.09681,2018,10
2018-10-01,ID,Idaho,IND,industrial,28509.0,5.64,32.69757,579.76537,2018,10
2018-10-01,VT,Vermont,IND,industrial,206.0,10.41,12.78195,122.72918,2018,10
2018-10-01,ID,Idaho,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,OR,Oregon,RES,residential,1752028.0,11.26,145.0183,1287.90092,2018,10
2018-10-01,OR,Oregon,IND,industrial,25689.0,5.83,68.60001,1176.27621,2018,10
2018-10-01,OR,Oregon,COM,commercial,235915.0,9.02,126.44467,1402.22883,2018,10
2018-10-01,OR,Oregon,ALL,all sectors,2013634.0,8.8,340.25618,3868.50565,2018,10
2018-10-01,OK,Oklahoma,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,IL,Illinois,ALL,all sectors,5919190.0,9.79,1059.91821,10823.034,2018,10
2018-10-01,ID,Idaho,RES,residential,749012.0,10.27,58.07924,565.78962,2018,10
2018-10-01,VT,Vermont,COM,commercial,57269.0,15.36,24.88214,161.95247,2018,10
2018-10-01,VT,Vermont,ALL,all sectors,373637.0,15.05,65.64111,436.17773,2018,10
2018-10-01,UT,Utah,TRA,transportation,1.0,10.48,0.45974,4.38722,2018,10
2018-10-01,MTN,Mountain,COM,commercial,1418812.0,9.69,779.24217,8038.70986,2018,10
2018-10-01,RI,Rhode Island,COM,commercial,59964.0,17.17,50.2057,292.44503,2018,10
2018-10-01,RI,Rhode Island,IND,industrial,1751.0,15.61,8.84101,56.63856,2018,10
2018-10-01,AZ,Arizona,RES,residential,2818839.0,13.17,295.11019,2240.68188,2018,10
2018-10-01,AZ,Arizona,IND,industrial,7729.0,6.63,78.31657,1180.67328,2018,10
2018-10-01,AZ,Arizona,COM,commercial,322809.0,10.78,256.45353,2379.60853,2018,10
2018-10-01,AZ,Arizona,ALL,all sectors,3149379.0,10.86,629.95745,5801.70029,2018,10
2018-10-01,ME,Maine,IND,industrial,3125.0,8.98,24.34741,271.12853,2018,10
2018-10-01,CT,Connecticut,TRA,transportation,4.0,14.25,2.08206,14.61082,2018,10
2018-10-01,PACN,Pacific Noncontiguous,IND,industrial,2198.0,23.65,103.96347,439.66428,2018,10
2018-10-01,DE,Delaware,ALL,all sectors,490429.0,11.03,101.4521,919.86024,2018,10
2018-10-01,DC,District of Columbia,RES,residential,276499.0,13.6,26.2267,192.83352,2018,10
2018-10-01,TX,Texas,RES,residential,11247799.0,11.5,1389.98169,12088.30176,2018,10
2018-10-01,TX,Texas,TRA,transportation,3.0,8.21,1.35184,16.468,2018,10
2018-10-01,UT,Utah,ALL,all sectors,1237748.0,8.09,200.73965,2481.92101,2018,10
2018-10-01,UT,Utah,COM,commercial,130649.0,8.29,83.62497,1008.98947,2018,10
2018-10-01,UT,Utah,IND,industrial,9691.0,6.0,47.35882,788.87101,2018,10
2018-10-01,UT,Utah,RES,residential,1097407.0,10.2,69.29612,679.67331,2018,10
2018-10-01,CO,Colorado,TRA,transportation,1.0,9.27,0.74843,8.073,2018,10
2018-10-01,AK,Alaska,RES,residential,288556.0,22.35,34.01605,152.19966,2018,10
2018-10-01,CT,Connecticut,ALL,all sectors,1662857.0,18.32,399.73961,2182.42043,2018,10
2018-10-01,CT,Connecticut,IND,industrial,4284.0,13.54,37.94522,280.26407,2018,10
2018-10-01,CT,Connecticut,COM,commercial,153970.0,16.78,175.04421,1043.16981,2018,10
2018-10-01,LA,Louisiana,IND,industrial,19543.0,5.01,161.83405,3230.69774,2018,10
2018-10-01,MT,Montana,ALL,all sectors,631785.0,8.87,102.69947,1157.82622,2018,10
2018-10-01,LA,Louisiana,ALL,all sectors,2404131.0,7.33,592.6319,8084.29967,2018,10
2018-10-01,OK,Oklahoma,RES,residential,1769747.0,11.1,179.75854,1620.05486,2018,10
2018-10-01,LA,Louisiana,RES,residential,2090900.0,9.36,247.65942,2646.35291,2018,10
2018-10-01,LA,Louisiana,TRA,transportation,1.0,7.6,0.08937,1.17668,2018,10
2018-10-01,ME,Maine,ALL,all sectors,823051.0,13.16,134.63875,1022.99723,2018,10
2018-10-01,ME,Maine,COM,commercial,98340.0,12.46,49.17782,394.66063,2018,10
2018-10-01,SC,South Carolina,IND,industrial,4294.0,5.83,133.21001,2286.39235,2018,10
2018-10-01,KS,Kansas,IND,industrial,23996.0,7.64,77.12896,1009.92913,2018,10
2018-10-01,LA,Louisiana,COM,commercial,293687.0,8.3,183.04906,2206.07233,2018,10
2018-10-01,MD,Maryland,IND,industrial,8812.0,7.9,25.76708,326.06708,2018,10
2018-10-01,ID,Idaho,COM,commercial,111443.0,7.83,40.37257,515.9264,2018,10
2018-10-01,ID,Idaho,ALL,all sectors,888964.0,7.89,131.14938,1661.48138,2018,10
2018-10-01,IA,Iowa,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,MO,Missouri,TRA,transportation,2.0,7.29,0.11658,1.59844,2018,10
2018-10-01,ME,Maine,TRA,transportation,0.0,0.0,0.0,0.0,2018,10
2018-10-01,MD,Maryland,ALL,all sectors,2600462.0,11.79,540.5287,4586.0076,2018,10
2018-10-01,MD,Maryland,COM,commercial,254616.0,10.59,255.01246,2408.26771,2018,10
2018-10-01,ME,Maine,RES,residential,721586.0,17.11,61.11351,357.20807,2018,10
2018-10-01,MD,Maryland,RES,residential,2337029.0,14.18,256.403,1808.39662,2018,10
2018-10-01,MO,Missouri,RES,residential,2797073.0,11.01,267.68934,2431.32186,2018,10
2018-11-01,SC,South Carolina,ALL,all sectors,2691528.0,9.97,579.97367,5819.48001,2018,11
2018-11-01,RI,Rhode Island,TRA,transportation,1.0,16.68,0.36521,2.18899,2018,11
2018-11-01,RI,Rhode Island,ALL,all sectors,510578.0,18.97,110.72054,583.81468,2018,11
2018-11-01,PA,Pennsylvania,TRA,transportation,6.0,7.7,4.25318,55.24088,2018,11
2018-11-01,PA,Pennsylvania,RES,residential,5401157.0,13.96,566.05754,4054.68099,2018,11
2018-11-01,AZ,Arizona,IND,industrial,7575.0,5.95,68.51661,1151.13385,2018,11
2018-11-01,ENC,East North Central,ALL,all sectors,22786596.0,10.17,4532.07644,44551.03747,2018,11
2018-11-01,MD,Maryland,IND,industrial,8812.0,8.05,26.12227,324.56788,2018,11
2018-11-01,RI,Rhode Island,IND,industrial,1780.0,15.87,8.90562,56.11323,2018,11
2018-11-01,OR,Oregon,TRA,transportation,2.0,9.12,0.19615,2.14964,2018,11
2018-11-01,AK,Alaska,TRA,transportation,0.0,0.0,0.0,0.0,2018,11
2018-11-01,AZ,Arizona,ALL,all sectors,3161416.0,9.96,511.50982,5133.5834,2018,11
2018-11-01,MD,Maryland,COM,commercial,254750.0,10.32,235.38624,2280.80098,2018,11
2018-11-01,MD,Maryland,ALL,all sectors,2603298.0,11.37,540.95145,4757.12504,2018,11
2018-11-01,ME,Maine,TRA,transportation,0.0,0.0,0.0,0.0,2018,11
2018-11-01,ME,Maine,RES,residential,692709.0,16.73,64.0536,382.90583,2018,11
2018-11-01,TN,Tennessee,COM,commercial,492372.0,10.75,293.77798,2732.44693,2018,11
2018-11-01,AZ,Arizona,COM,commercial,323038.0,9.82,205.57771,2094.27457,2018,11
2018-11-01,RI,Rhode Island,COM,commercial,60863.0,17.38,51.05179,293.7553,2018,11
2018-11-01,RI,Rhode Island,RES,residential,447934.0,21.75,50.39793,231.75716,2018,11
2018-11-01,TN,Tennessee,ALL,all sectors,3382423.0,9.7,719.64119,7421.37387,2018,11
2018-11-01,MS,Mississippi,COM,commercial,237249.0,10.78,114.18402,1058.75382,2018,11
2018-11-01,SC,South Carolina,COM,commercial,379312.0,10.25,168.08487,1639.18771,2018,11
2018-11-01,PA,Pennsylvania,COM,commercial,718566.0,9.0,297.18106,3301.69897,2018,11
2018-11-01,PA,Pennsylvania,ALL,all sectors,6131378.0,10.04,1121.1485,11168.52377,2018,11
2018-11-01,WI,Wisconsin,RES,residential,2711830.0,13.86,254.8333,1838.10412,2018,11
2018-11-01,WI,Wisconsin,TRA,transportation,1.0,13.48,0.00287,0.02128,2018,11
2018-11-01,NY,New York,IND,industrial,6815.0,5.75,86.17973,1497.52765,2018,11
2018-11-01,NY,New York,COM,commercial,1106240.0,13.77,806.68905,5859.52247,2018,11
2018-11-01,NY,New York,ALL,all sectors,8323641.0,14.12,1596.62026,11310.72898,2018,11
2018-11-01,NM,New Mexico,TRA,transportation,0.0,0.0,0.0,0.0,2018,11
