period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales
2012-02,SD,South Dakota,RES,residential,376746,9.26,40.89858,441.84917
2004-05,NEW,New England,RES,residential,,12.02,387.67019,3225.93984
2004-05,MAT,Middle Atlantic,RES,residential,,11.72,1041.43735,8884.14383
2004-05,ENC,East North Central,RES,residential,,8.52,1036.00146,12158.14251
2004-05,WNC,West North Central,RES,residential,,7.84,502.55657,6406.37742
2004-05,SAT,South Atlantic,RES,residential,,8.43,1998.34997,23713.15574
2004-05,ESC,East South Central,RES,residential,,7.31,557.22788,7618.94558
2004-05,WSC,West South Central,RES,residential,,9.1,1182.40226,12992.52863
2002-03,MD,Maryland,RES,residential,,7,138.30727,1975.96395
2002-03,MA,Massachusetts,RES,residential,,11.1,164.09296,1478.56792
2002-03,MI,Michigan,RES,residential,,8.04,212.91702,2649.0109
2002-03,MN,Minnesota,RES,residential,,7.11,113.4055,1594.38659
2002-03,MS,Mississippi,RES,residential,,6.78,85.57772,1261.77873
2002-03,MO,Missouri,RES,residential,,6.46,152.59569,2363.35676
2002-03,MT,Montana,RES,residential,,6.74,25.95312,385.312
2002-03,NE,Nebraska,RES,residential,,5.98,44.2179,739.82387
2002-06,NM,New Mexico,RES,residential,,8.86,39.24525,442.97273
2002-06,NY,New York,RES,residential,,14.01,493.79444,3524.37975
2002-06,NC,North Carolina,RES,residential,,8.14,330.65332,4061.59911
2002-06,ND,North Dakota,RES,residential,,7.25,17.37325,239.6977
2002-06,OH,Ohio,RES,residential,,8.65,363.56869,4202.73337
2002-06,OK,Oklahoma,RES,residential,,7.51,129.70565,1727.72969
2012-07,IA,Iowa,RES,residential,1334602,11.54,199.82647,1731.57261
2002-08,MO,Missouri,RES,residential,,7.92,277.37704,3501.74016
2002-08,MT,Montana,RES,residential,,7.88,24.61318,312.45543
2010-03,US,U.S. Total,RES,residential,125732549,11.11,12414.45939,111789.98549
2002-06,MTN,Mountain,RES,residential,,8.47,577.46636,6816.55954
2002-06,PACC,Pacific Contiguous,RES,residential,,10.68,986.99627,9238.00269
2002-06,PACN,Pacific Noncontiguous,RES,residential,,14.59,54.19892,371.4185
2002-06,US,U.S. Total,RES,residential,,8.73,9359.46651,107169.9945
2004-05,MTN,Mountain,RES,residential,,8.73,518.61385,5937.5249
2004-05,PACC,Pacific Contiguous,RES,residential,,10.01,926.38069,9258.3339
2004-05,PACN,Pacific Noncontiguous,RES,residential,,15.91,64.15081,403.11926
2005-02,TN,Tennessee,RES,residential,,6.78,246.21134,3632.39048
2005-02,TX,Texas,RES,residential,,9.5,827.05688,8704.201
2005-02,UT,Utah,RES,residential,,7.01,37.59934,536.09972
2005-02,VT,Vermont,RES,residential,,12.8,23.11001,180.55025
2005-02,VA,Virginia,RES,residential,,7.57,291.94816,3855.2829
2005-02,WA,Washington,RES,residential,,6.43,223.36636,3471.18438
2005-02,WV,West Virginia,RES,residential,,6.03,62.48676,1037.11242
2010-09,ID,Idaho,RES,residential,665662,8.07,42.85638,531.14348
2010-08,SD,South Dakota,RES,residential,371482,9.68,39.87703,411.80545
2010-08,TN,Tennessee,RES,residential,2713881,9.58,469.13223,4896.7541
2002-01,NC,North Carolina,RES,residential,,7.8,392.19845,5028.80836
2002-01,ND,North Dakota,RES,residential,,5.64,21.8126,386.42785
2002-01,OH,Ohio,RES,residential,,7.59,389.3028,5127.37575
2002-01,OK,Oklahoma,RES,residential,,5.65,98.32545,1739.81267
2002-02,IN,Indiana,RES,residential,,6.82,167.4945,2455.16353
2002-02,IA,Iowa,RES,residential,,7.9,76.19665,963.90493
2002-02,KS,Kansas,RES,residential,,7.07,58.46836,826.43062
2011-05,ND,North Dakota,RES,residential,330286,9.08,27.02166,297.6809
2015-03,PA,Pennsylvania,RES,residential,5302873,12.96,701.2442,5409.09002
2015-03,TX,Texas,RES,residential,10292791,11.56,1286.07943,11122.51458
2015-03,UT,Utah,RES,residential,1018074,10.41,71.61675,688.15832
2001-09,ND,North Dakota,RES,residential,,7.47,17.80807,238.3227
2001-09,OH,Ohio,RES,residential,,8.78,302.39193,3445.04715
2005-02,WI,Wisconsin,RES,residential,,9.2,156.03624,1695.1618
2005-02,WY,Wyoming,RES,residential,,7.16,15.95138,222.80843
2005-02,NEW,New England,RES,residential,,13.18,510.30338,3871.07697
2005-02,MAT,Middle Atlantic,RES,residential,,11.48,1257.09678,10954.06593
2005-02,ENC,East North Central,RES,residential,,7.94,1196.5832,15067.04842
2005-02,WNC,West North Central,RES,residential,,7,541.97593,7737.11915
2005-02,SAT,South Atlantic,RES,residential,,8.3,2293.91896,27630.06427
2005-02,ESC,East South Central,RES,residential,,6.88,666.6914,9695.62442
2005-02,WSC,West South Central,RES,residential,,8.68,1180.73796,13597.85746
2021-12,ENC,East North Central,RES,residential,20641818,14.09,2263.12413,16058.04708
2002-07,HI,Hawaii,RES,residential,,15.73,38.63502,245.6108
2002-07,ID,Idaho,RES,residential,,6.96,38.42783,551.89989
2002-07,IL,Illinois,RES,residential,,8.95,520.49156,5814.41442
2002-07,IN,Indiana,RES,residential,,6.75,240.48147,3561.54512
2002-07,IA,Iowa,RES,residential,,8.79,136.67053,1554.53216
2002-07,KS,Kansas,RES,residential,,8.4,135.17776,1610.11356
2002-07,KY,Kentucky,RES,residential,,5.77,156.00094,2705.29276
2002-07,LA,Louisiana,RES,residential,,7.67,229.89002,2996.81156
2002-07,ME,Maine,RES,residential,,12.91,48.33947,374.38156
2011-07,IA,Iowa,RES,residential,1328687,11.54,181.90727,1576.3006
2011-07,KS,Kansas,RES,residential,1221617,11.32,218.19904,1927.07972
2021-06,NEW,New England,RES,residential,6539617,20.7,880.03342,4251.04496
2021-06,MAT,Middle Atlantic,RES,residential,16386517,16.65,2053.83872,12332.02936
2021-06,ENC,East North Central,RES,residential,20573854,14.27,2538.11593,17782.26916
2011-06,ND,North Dakota,RES,residential,329859,10.3,27.06675,262.71455
2005-01,AR,Arkansas,RES,residential,,6.65,101.06094,1520.69643
2005-01,CA,California,RES,residential,,12.19,931.80326,7646.70206
2002-08,FL,Florida,RES,residential,,8.09,901.0523,11140.69018
2002-09,AK,Alaska,RES,residential,,12.16,17.2831,142.14769
2002-09,AZ,Arizona,RES,residential,,8.79,252.03012,2866.61429
2002-09,AR,Arkansas,RES,residential,,7.59,133.73456,1761.89417
2003-02,PACC,Pacific Contiguous,RES,residential,,9.69,1047.15161,10803.72347
2003-02,PACN,Pacific Noncontiguous,RES,residential,,14.47,58.51006,404.29684
2003-02,US,U.S. Total,RES,residential,,8.02,8896.58825,110937.36996
2003-03,GA,Georgia,RES,residential,,7.45,253.58138,3405.90374
2003-03,HI,Hawaii,RES,residential,,17.08,41.67499,244.01745
2012-08,IA,Iowa,RES,residential,1337524,12.03,160.23838,1332.02815
2008-02,NJ,New Jersey,RES,residential,3437407,14.01,321.21331,2292.96215
2008-02,NM,New Mexico,RES,residential,838250,9.04,50.4368,557.74135
2005-01,CO,Colorado,RES,residential,,8.64,126.77373,1468.07023
2005-02,AL,Alabama,RES,residential,,7.23,176.8489,2445.46256
2010-02,MA,Massachusetts,RES,residential,2676479,14.41,273.77777,1899.5438
2010-02,MI,Michigan,RES,residential,4247542,11.57,312.01964,2697.61214
2011-07,KY,Kentucky,RES,residential,1925981,9.24,272.22743,2946.531
2011-08,CT,Connecticut,RES,residential,1455528,17.77,239.31381,1346.95766
2012-03,WA,Washington,RES,residential,2863478,8.35,305.73397,3660.59065
2012-03,WV,West Virginia,RES,residential,868839,9.85,87.29076,885.75893
2004-10,VT,Vermont,RES,residential,,13.29,21.32802,160.52958
2004-10,VA,Virginia,RES,residential,,8.17,208.76011,2556.02078
2003-03,ID,Idaho,RES,residential,,6.6,40.88287,619.23228
2003-03,IL,Illinois,RES,residential,,7.88,275.52817,3496.53228
2003-03,IN,Indiana,RES,residential,,6.84,174.44651,2551.78914
2003-03,IA,Iowa,RES,residential,,8.15,82.08258,1007.31258
2003-03,KS,Kansas,RES,residential,,7.38,65.73505,890.14567
2003-03,KY,Kentucky,RES,residential,,5.7,115.88184,2034.74451
2003-03,LA,Louisiana,RES,residential,,7.67,141.55708,1844.92689
2003-03,ME,Maine,RES,residential,,12.28,45.74866,372.39597
2003-03,MD,Maryland,RES,residential,,6.99,170.01206,2431.01649
2003-03,MA,Massachusetts,RES,residential,,11.05,189.34533,1712.89099
2003-03,MI,Michigan,RES,residential,,8.2,230.49634,2812.51897
2003-04,AL,Alabama,RES,residential,,7.81,134.68193,1724.73254
2003-04,AK,Alaska,RES,residential,,11.76,18.9066,160.76957
2003-04,AZ,Arizona,RES,residential,,7.82,113.95078,1456.99045
2003-04,AR,Arkansas,RES,residential,,7.28,68.98112,947.08225
2003-04,CA,California,RES,residential,,12.51,720.40978,5759.97776
2004-11,MO,Missouri,RES,residential,,6.57,133.65564,2035.11113
2004-10,NM,New Mexico,RES,residential,,9.01,36.97773,410.35149
2004-10,NY,New York,RES,residential,,14.93,532.05786,3564.61404
2004-10,NC,North Carolina,RES,residential,,9.11,300.86257,3303.0885
2004-10,ND,North Dakota,RES,residential,,7.23,19.9327,275.83323
2004-11,MT,Montana,RES,residential,,7.94,25.93481,326.81359
2004-11,NE,Nebraska,RES,residential,,6.74,40.31859,598.07183
2004-11,NV,Nevada,RES,residential,,10.38,60.64443,583.97014
2004-11,NH,New Hampshire,RES,residential,,12.45,41.6778,334.8029
2004-10,OH,Ohio,RES,residential,,8.64,287.19907,3323.10706
2003-03,MN,Minnesota,RES,residential,,7.33,121.21776,1654.26264
2003-03,MS,Mississippi,RES,residential,,7.45,89.7907,1206.05028
2012-03,NY,New York,RES,residential,6986770,16.64,630.81589,3791.74235
2012-03,NC,North Carolina,RES,residential,4222935,11,431.52415,3924.68526
2012-03,ND,North Dakota,RES,residential,342059,8.43,33.25819,394.54596
2012-03,OH,Ohio,RES,residential,4878003,11.35,429.42705,3784.87747
2002-04,NV,Nevada,RES,residential,,9.5,55.29485,582.13985
2002-04,NH,New Hampshire,RES,residential,,12.43,36.80422,296.0486
2002-04,NJ,New Jersey,RES,residential,,10.25,185.06031,1804.94548
2002-04,NM,New Mexico,RES,residential,,8.37,29.68626,354.49295
2002-04,NY,New York,RES,residential,,12.69,422.40782,3329.31039
2002-10,LA,Louisiana,RES,residential,,7.22,183.6752,2543.55265
2002-10,ME,Maine,RES,residential,,13.59,38.99256,286.98144
2002-10,MD,Maryland,RES,residential,,7.67,130.89985,1706.03407
2002-10,MA,Massachusetts,RES,residential,,10.87,148.56086,1366.24132
2012-03,OK,Oklahoma,RES,residential,1675459,9.87,140.24128,1421.13173
2003-04,NM,New Mexico,RES,residential,,8.71,31.67637,363.78022
2003-04,NY,New York,RES,residential,,14.55,500.21685,3437.48257
2003-04,NC,North Carolina,RES,residential,,8.58,251.10298,2925.52289
2003-04,ND,North Dakota,RES,residential,,6.46,18.06942,279.55152
2003-04,OH,Ohio,RES,residential,,8.45,260.84311,3087.25553
2003-04,OK,Oklahoma,RES,residential,,7.69,87.62103,1138.95027
2003-04,OR,Oregon,RES,residential,,6.99,104.44604,1493.3497
2003-04,PA,Pennsylvania,RES,residential,,9.43,343.38496,3641.87369
2002-04,NC,North Carolina,RES,residential,,8.25,264.60025,3206.35102
2002-04,ND,North Dakota,RES,residential,,6.1,17.52764,287.27623
2002-04,OH,Ohio,RES,residential,,8.18,281.92847,3446.88739
2002-05,IN,Indiana,RES,residential,,7.54,145.54909,1929.15427
2002-05,IA,Iowa,RES,residential,,8.51,70.00611,822.83753
2002-05,KS,Kansas,RES,residential,,7.79,64.23375,824.39123
2021-02,MTN,Mountain,RES,residential,10287380,11.54,863.24154,7480.81144
2021-02,PACC,Pacific Contiguous,RES,residential,18383431,16.57,2022.25553,12201.55995
2021-03,IL,Illinois,RES,residential,5357182,13.82,451.61437,3268.80284
2012-04,CA,California,RES,residential,12872943,14.66,914.0207,6235.68229
2012-04,CO,Colorado,RES,residential,2145534,11.04,135.36184,1226.44472
2012-04,CT,Connecticut,RES,residential,1455452,17.64,150.55133,853.33728
2010-02,PA,Pennsylvania,RES,residential,5242675,12.12,636.78927,5252.75003
2010-02,RI,Rhode Island,RES,residential,438155,16.1,39.56022,245.76663
2012-01,SAT,South Atlantic,RES,residential,25779106,10.9,3326.71104,30533.03147
2012-01,ESC,East South Central,RES,residential,8029684,9.91,1062.47231,10719.49775
2004-03,MD,Maryland,RES,residential,,7.07,161.30315,2280.65025
2004-03,MA,Massachusetts,RES,residential,,11.36,181.45987,1597.66631
2004-03,MI,Michigan,RES,residential,,8.08,225.32791,2787.63928
2005-02,ID,Idaho,RES,residential,,5.89,41.21763,699.63586
2010-08,WV,West Virginia,RES,residential,867068,9.2,98.16402,1066.58644
2010-08,WI,Wisconsin,RES,residential,2595860,12.95,299.73672,2315.41437
2010-09,MD,Maryland,RES,residential,2200593,14.93,336.81211,2255.43899
2010-09,MA,Massachusetts,RES,residential,2682300,14.64,269.22493,1839.32787
2010-09,MI,Michigan,RES,residential,4241366,12.67,316.42758,2496.85271
2010-09,MN,Minnesota,RES,residential,2304437,11.08,173.77084,1568.91926
2012-03,WI,Wisconsin,RES,residential,2605260,13.1,221.95978,1694.54871
2008-04,OK,Oklahoma,RES,residential,1630356,8.89,112.39202,1264.01648
2003-04,RI,Rhode Island,RES,residential,,10.18,22.13389,217.5247
2003-04,SC,South Carolina,RES,residential,,8.37,127.48801,1522.35275
2007-11,LA,Louisiana,RES,residential,,8.88,165.98582,1869.29764
2007-11,ME,Maine,RES,residential,,16.86,59.96188,355.56697
2007-11,MD,Maryland,RES,residential,,12.67,236.76045,1868.7196
2007-11,MA,Massachusetts,RES,residential,,15.57,235.48543,1512.89102
2007-11,MI,Michigan,RES,residential,,10,251.56757,2515.30124
2007-11,MN,Minnesota,RES,residential,,9.09,147.26654,1620.13269
2007-11,MS,Mississippi,RES,residential,,9.49,113.05204,1191.35321
2007-11,MO,Missouri,RES,residential,,7.37,170.34525,2311.05405
2010-08,AR,Arkansas,RES,residential,1330107,8.89,198.0333,2227.45225
2010-08,CA,California,RES,residential,13024804,15.19,1287.33842,8475.16363
2015-03,WV,West Virginia,RES,residential,864347,9.63,108.39867,1126.09533
2015-03,WI,Wisconsin,RES,residential,2638796,13.69,240.03289,1753.74228
2015-03,WY,Wyoming,RES,residential,267892,10.57,27.65538,261.5883
2004-03,OH,Ohio,RES,residential,,8.27,344.38408,4162.00576
2004-03,OK,Oklahoma,RES,residential,,7.32,96.00124,1311.64191
2004-03,OR,Oregon,RES,residential,,7.1,120.9975,1703.60299
2005-02,IL,Illinois,RES,residential,,7.83,270.32798,3454.34232
2005-03,AR,Arkansas,RES,residential,,7.23,84.85883,1173.10209
2005-03,CA,California,RES,residential,,11.28,800.89132,7103.1437
2005-03,CO,Colorado,RES,residential,,8.8,111.43256,1266.24068
2005-05,AL,Alabama,RES,residential,,8.19,166.04435,2027.98823
2012-04,IL,Illinois,RES,residential,5106924,12.45,338.77877,2722.09273
2012-04,IN,Indiana,RES,residential,2754694,11.56,217.61784,1882.90487
2004-07,SC,South Carolina,RES,residential,,8.22,250.42706,3045.89791
2005-01,ID,Idaho,RES,residential,,5.91,49.96995,845.48487
2005-01,IL,Illinois,RES,residential,,7.27,339.81537,4677.1813
2005-01,IN,Indiana,RES,residential,,6.78,228.26538,3367.14728
2007-11,MT,Montana,RES,residential,,8.42,29.69104,352.51862
2007-11,NE,Nebraska,RES,residential,,7.27,48.17556,663.07185
2007-11,NV,Nevada,RES,residential,,12.6,75.32253,597.63191
2007-11,NH,New Hampshire,RES,residential,,14.81,51.9695,350.95988
2007-12,FL,Florida,RES,residential,,11.19,938.89209,8391.81595
2007-12,GA,Georgia,RES,residential,,8.45,358.58113,4245.07999
2007-12,HI,Hawaii,RES,residential,,28.26,76.66789,271.31485
2007-12,ID,Idaho,RES,residential,,6.31,58.55125,928.13146
2007-12,IL,Illinois,RES,residential,,9.71,429.28841,4423.18203
2007-12,IN,Indiana,RES,residential,,7.89,249.7568,3164.51319
2001-11,NV,Nevada,RES,residential,,9.45,44.73015,473.21517
2001-12,ID,Idaho,RES,residential,,6.51,52.19566,801.5416
2004-03,PA,Pennsylvania,RES,residential,,9.2,396.52339,4307.9929
2004-05,PA,Pennsylvania,RES,residential,,9.83,346.26904,3523.8839
2004-05,RI,Rhode Island,RES,residential,,11.8,25.1602,213.3087
2004-05,SC,South Carolina,RES,residential,,8.26,164.92832,1997.54403
2004-05,SD,South Dakota,RES,residential,,7.94,19.38951,244.21612
2004-05,TN,Tennessee,RES,residential,,7.1,176.43068,2486.59717
2004-05,TX,Texas,RES,residential,,9.76,846.25862,8669.60156
2004-05,UT,Utah,RES,residential,,7.54,39.51378,523.70914
2004-05,VT,Vermont,RES,residential,,13.07,19.92626,152.48243
2004-05,VA,Virginia,RES,residential,,8.41,267.40767,3180.84972
2004-05,WA,Washington,RES,residential,,6.28,138.81378,2211.73481
2004-07,SD,South Dakota,RES,residential,,8.4,26.11961,310.85931
2004-07,TN,Tennessee,RES,residential,,6.82,259.58756,3804.25824
2004-07,TX,Texas,RES,residential,,10.48,1415.62475,13509.59094
2004-07,UT,Utah,RES,residential,,7.77,64.83041,834.34723
2004-07,VT,Vermont,RES,residential,,13.16,22.98159,174.66475
2004-07,VA,Virginia,RES,residential,,8.59,356.10659,4147.81411
2004-07,WA,Washington,RES,residential,,6.34,132.85361,2094.00366
2004-07,WV,West Virginia,RES,residential,,6.3,57.33408,910.43006
2004-07,WI,Wisconsin,RES,residential,,9.4,178.6307,1901.15143
2004-07,WY,Wyoming,RES,residential,,7.82,13.22606,169.12948
2002-01,UT,Utah,RES,residential,,6.66,44.65974,670.93538
2002-01,VT,Vermont,RES,residential,,12.67,25.64336,202.45983
2002-01,VA,Virginia,RES,residential,,7.15,289.14583,4042.93135
2002-01,WA,Washington,RES,residential,,6.34,235.24909,3709.94721
2002-01,WV,West Virginia,RES,residential,,6,69.82996,1164.23052
2002-01,WI,Wisconsin,RES,residential,,7.86,152.88337,1944.87119
2017-02,ME,Maine,RES,residential,656817,16.15,63.09623,390.67361
2017-02,MD,Maryland,RES,residential,2305450,14.33,300.11831,2093.85627
2017-02,MA,Massachusetts,RES,residential,2776383,20.33,315.3277,1551.22889
2002-01,WY,Wyoming,RES,residential,,6.33,15.61322,246.76957
2002-01,NEW,New England,RES,residential,,11.25,466.38593,4144.81243
2001-12,IL,Illinois,RES,residential,,7.93,297.58852,3752.10166
2001-12,IN,Indiana,RES,residential,,6.79,172.25899,2538.59003
2001-12,IA,Iowa,RES,residential,,7.78,82.72155,1062.75843
2012-03,LA,Louisiana,RES,residential,1991272,8.4,164.68878,1961.20463
2012-03,ME,Maine,RES,residential,703154,14.28,52.68717,369.07507
2004-05,WV,West Virginia,RES,residential,,6.51,48.94136,751.48988
2004-05,WI,Wisconsin,RES,residential,,9.27,137.97597,1488.84622
2004-05,WY,Wyoming,RES,residential,,7.46,12.20938,163.74817
2004-08,WY,Wyoming,RES,residential,,7.71,11.97474,155.26114
2004-08,NEW,New England,RES,residential,,12.25,526.57179,4297.3409
2004-08,MAT,Middle Atlantic,RES,residential,,12.69,1544.00911,12169.96035
2004-08,ENC,East North Central,RES,residential,,8.75,1419.42406,16220.64528
2004-08,WNC,West North Central,RES,residential,,8.44,726.29015,8603.11224
2004-08,SAT,South Atlantic,RES,residential,,8.69,2806.60295,32314.10148
2004-08,ESC,East South Central,RES,residential,,7.35,807.70457,10983.67083
2004-08,WSC,West South Central,RES,residential,,9.94,2051.91712,20633.15482
2004-08,MTN,Mountain,RES,residential,,8.69,773.03092,8892.90619
2004-09,IA,Iowa,RES,residential,,9.53,100.75062,1057.40148
2004-09,KS,Kansas,RES,residential,,8.29,97.74655,1178.62903
2004-09,KY,Kentucky,RES,residential,,6.29,128.46427,2042.45912
2004-09,LA,Louisiana,RES,residential,,8.52,263.85309,3096.26279
2004-09,ME,Maine,RES,residential,,11.87,40.19937,338.69627
2004-09,MD,Maryland,RES,residential,,8.53,190.00258,2227.46972
2005-07,AL,Alabama,RES,residential,,8.25,280.71133,3403.79234
2012-03,MD,Maryland,RES,residential,2212981,12.86,249.4486,1939.98592
2012-03,MA,Massachusetts,RES,residential,2706153,15.72,247.82163,1576.55289
2021-06,NJ,New Jersey,RES,residential,3657707,16.38,519.97254,3175.17587
2021-06,NM,New Mexico,RES,residential,914247,13.88,94.56466,681.35021
2005-08,DE,Delaware,RES,residential,,9.81,50.51856,514.77535
2005-08,DC,District of Columbia,RES,residential,,10.01,22.08022,220.58173
2005-09,AL,Alabama,RES,residential,,8.47,276.49694,3265.02828
2005-09,AK,Alaska,RES,residential,,13.08,19.88482,152.00157
2005-09,AZ,Arizona,RES,residential,,9.3,322.42922,3465.8961
2005-09,AR,Arkansas,RES,residential,,8.84,168.53294,1906.0147
2005-01,ME,Maine,RES,residential,,13.7,57.65888,421.00458
2005-01,MD,Maryland,RES,residential,,7.61,215.61677,2831.92133
2005-01,MA,Massachusetts,RES,residential,,12.8,241.21357,1884.07518
2005-01,MI,Michigan,RES,residential,,8.14,274.31229,3369.67037
2005-01,MN,Minnesota,RES,residential,,7.49,159.55553,2129.38879
2004-08,PACC,Pacific Contiguous,RES,residential,,10.83,1286.87371,11877.04879
2004-09,NE,Nebraska,RES,residential,,7.99,60.19669,753.62464
2004-09,NV,Nevada,RES,residential,,9.76,98.12332,1005.41326
2004-09,NH,New Hampshire,RES,residential,,13.24,44.3892,335.19736
2004-10,TX,Texas,RES,residential,,9.57,921.42798,9630.89435
2004-10,UT,Utah,RES,residential,,7.29,38.37146,526.2664
2003-04,IL,Illinois,RES,residential,,8.54,235.37872,2755.04219
2005-01,IA,Iowa,RES,residential,,8.34,110.43305,1324.11745
2005-01,KS,Kansas,RES,residential,,6.84,78.88357,1153.29839
2005-01,KY,Kentucky,RES,residential,,6.19,169.17063,2733.99763
2005-01,LA,Louisiana,RES,residential,,7.45,178.15614,2391.71191
2005-02,CA,California,RES,residential,,12.33,787.74318,6390.8329
2005-02,CO,Colorado,RES,residential,,8.73,108.79513,1246.04929
2005-02,CT,Connecticut,RES,residential,,13.1,145.09702,1107.3845
2002-06,OR,Oregon,RES,residential,,7.16,82.73655,1155.40908
2002-06,PA,Pennsylvania,RES,residential,,10.34,397.57668,3845.44711
2002-06,RI,Rhode Island,RES,residential,,10.65,21.53117,202.14976
2002-06,SC,South Carolina,RES,residential,,7.89,177.23851,2245.65738
2005-09,CA,California,RES,residential,,12.14,964.57923,7945.48349
2005-10,AL,Alabama,RES,residential,,8.14,195.55935,2403.07219
2005-10,AK,Alaska,RES,residential,,13.74,21.97198,159.887
2005-10,AZ,Arizona,RES,residential,,9.23,229.46624,2486.59815
2005-11,AL,Alabama,RES,residential,,8.61,161.28805,1873.00034
2005-11,AK,Alaska,RES,residential,,13.74,26.46366,192.6542
2004-05,KY,Kentucky,RES,residential,,6.25,107.02943,1712.29952
2004-05,LA,Louisiana,RES,residential,,8.06,154.21918,1913.70965
2004-05,ME,Maine,RES,residential,,12.67,36.96347,291.75866
2004-05,MD,Maryland,RES,residential,,7.96,154.61649,1943.15944
2004-05,MA,Massachusetts,RES,residential,,11.43,159.20039,1392.54087
2005-01,MS,Mississippi,RES,residential,,7.34,113.60331,1547.16403
2005-01,MO,Missouri,RES,residential,,5.97,195.96165,3279.8036
2005-01,MT,Montana,RES,residential,,7.37,36.08344,489.61772
2005-01,NE,Nebraska,RES,residential,,5.75,55.09109,957.63667
2005-01,NV,Nevada,RES,residential,,9.99,85.26623,853.61846
2005-01,NH,New Hampshire,RES,residential,,11.98,54.53301,455.25911
2005-01,NJ,New Jersey,RES,residential,,10.53,262.68317,2493.76398
2005-02,DC,District of Columbia,RES,residential,,8.38,12.33624,147.16374
2005-02,FL,Florida,RES,residential,,9.38,785.86978,8380.99437
2005-02,GA,Georgia,RES,residential,,7.84,328.03669,4185.36787
2003-04,IN,Indiana,RES,residential,,7.59,145.76369,1921.06662
2003-04,IA,Iowa,RES,residential,,8.72,75.53356,866.27277
2003-04,KS,Kansas,RES,residential,,7.68,58.72208,764.41684
2003-04,KY,Kentucky,RES,residential,,5.95,88.07626,1479.28129
2003-04,LA,Louisiana,RES,residential,,8,130.58077,1633.16999
2007-11,DC,District of Columbia,RES,residential,,10.6,13.14901,124.0939
2007-11,FL,Florida,RES,residential,,11.34,973.05486,8582.14767
2007-11,GA,Georgia,RES,residential,,8.62,305.92312,3548.51327
2007-11,HI,Hawaii,RES,residential,,26.59,68.97544,259.43402
2007-12,CA,California,RES,residential,,14.46,1062.41849,7347.15909
2007-12,CO,Colorado,RES,residential,,9.01,144.19872,1600.36387
2010-03,RI,Rhode Island,RES,residential,436265,17.12,39.45377,230.4752
2010-03,SC,South Carolina,RES,residential,2079807,9.11,235.94439,2590.31233
2002-01,MAT,Middle Atlantic,RES,residential,,10.69,1173.02077,10973.91856
2004-05,MI,Michigan,RES,residential,,8.19,197.66709,2412.5976
2004-05,MN,Minnesota,RES,residential,,7.94,109.66117,1381.71314
2004-05,MS,Mississippi,RES,residential,,8.44,98.53594,1167.34119
2004-05,MO,Missouri,RES,residential,,7.66,165.14553,2154.85949
2004-05,MT,Montana,RES,residential,,8.06,22.18472,275.14242
2004-05,NE,Nebraska,RES,residential,,6.93,40.4591,583.76435
2004-05,NV,Nevada,RES,residential,,9.99,82.70516,827.48731
2004-05,NH,New Hampshire,RES,residential,,12.79,37.5796,293.81268
2004-05,NJ,New Jersey,RES,residential,,10.95,221.77132,2025.35415
2004-05,NM,New Mexico,RES,residential,,8.95,36.83986,411.52154
2004-05,NY,New York,RES,residential,,14.2,473.39699,3334.90578
2005-02,HI,Hawaii,RES,residential,,18.6,43.12778,231.83625
2011-06,UT,Utah,RES,residential,943653,9.27,62.46613,674.16241
2011-06,VT,Vermont,RES,residential,310691,16.28,26.22975,161.14306
2010-02,MO,Missouri,RES,residential,2699149,7.34,252.35987,3437.52772
2005-01,WY,Wyoming,RES,residential,,6.81,17.65503,259.06178
2005-01,NEW,New England,RES,residential,,12.72,589.06236,4632.76343
2005-01,MAT,Middle Atlantic,RES,residential,,11.19,1382.89521,12360.68616
2005-01,ENC,East North Central,RES,residential,,7.66,1451.20955,18950.68963
2005-01,WNC,West North Central,RES,residential,,6.74,655.7969,9734.92082
2005-01,SAT,South Atlantic,RES,residential,,8.14,2566.62343,31528.60776
2005-01,ESC,East South Central,RES,residential,,6.74,751.02587,11135.1124
2005-01,WSC,West South Central,RES,residential,,8.29,1272.61207,15350.58985
2005-01,MTN,Mountain,RES,residential,,7.9,583.0295,7382.07803
2004-05,NC,North Carolina,RES,residential,,8.44,294.53429,3488.05025
2004-05,ND,North Dakota,RES,residential,,7.15,16.93847,236.81345
2004-05,OH,Ohio,RES,residential,,8.78,284.52872,3239.49391
2004-05,OK,Oklahoma,RES,residential,,7.49,105.6327,1410.99661
2004-05,OR,Oregon,RES,residential,,7.19,84.0983,1169.7088
2003-03,MAT,Middle Atlantic,RES,residential,,11.06,1161.60545,10506.16474
2003-03,ENC,East North Central,RES,residential,,7.78,1169.42301,15022.16697
2003-03,WNC,West North Central,RES,residential,,6.88,514.97102,7486.00845
2003-03,SAT,South Atlantic,RES,residential,,7.74,1904.13035,24597.97032
2008-01,KS,Kansas,RES,residential,1247647,7.49,96.07175,1282.02122
2008-01,KY,Kentucky,RES,residential,1925569,7.04,202.83911,2881.51071
2008-01,LA,Louisiana,RES,residential,1910997,8.49,212.91807,2508.57523
2008-01,ME,Maine,RES,residential,694223,15.62,70.11935,449.01049
2008-01,MD,Maryland,RES,residential,2174803,12.92,355.59839,2751.38239
2008-02,CT,Connecticut,RES,residential,1452334,18.68,190.51125,1020.07693
2008-02,DE,Delaware,RES,residential,391378,12.61,53.50386,424.3091
